,question,chunks
40,,"Trayce Hockstad   
N.J. Stat. § 56:15 -4 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 56. Trade Names, Trade -Marks and Unfair Trade Practices 
(Chs. 1 — 18)  >  Chapter 15. New Jersey Trade Secrets Act (§ § 56:15 -1 — 56:15 -9) 
 
§ 56:15 -4. Entitlement to recovery of damages; exceptions   
 
a.  Except to the extent that circumstances, including a material and prejudicial change of position 
prior to acquiring knowledge or reason to know of misappropriation renders a monetary recovery 
inequitable, a complainant is entitled to recover damages for misappropriation. Damages can 
include both the actual loss caused by misappropriation and the unjust enrichment caused by 
misappropriation that is not taken into acco unt in computing actual loss. In lieu of damages 
measured by any other methods, the damages caused by misappropriation may be measured by 
imposition of liability for a reasonable royalty for a misappropriator’s unauthorized disclosure or 
use of a trade sec ret. 
b.  If willful and malicious misappropriation exists, the court may award punitive damages in an 
amount not exceeding twice any award made under subsection a. of this section.  
History   
 
L. 2011, c. 161, §  4, eff. Jan. 5, 2012.  
 
LexisNexis® New Jersey  Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
41,,"Trayce Hockstad   
N.J. Stat. § 56:15 -6 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 56. Trade Names, Trade -Marks and Unfair Trade Practices 
(Chs. 1 — 18)  >  Chapter 15. New Jersey Trade Secrets Act (§ § 56:15 -1 — 56:15 -9) 
 
§ 56:15 -6. Award to prevailing party   
 
The court may award to the prevailing party reasonable attorney’s fees and costs, including a 
reasonable sum to cover the service of expert witnesses, if:  
a.  willful and malicious misappropriation exists;  
b.  a claim of misappropriation is made in bad faith; or  
c.  a motion to terminate an injunction is made or resisted in bad faith.  
For purposes of this section, “bad faith” is that which is undertaken or continued solely to harass 
or maliciously injure another, or to delay or prolong the resolution of the litigation, or that which is 
without any reasonable basis in fact or law and not capable of support by a good faith argument for 
an extension, modification or reversal of existing law. 
History   
 
L. 2011, c. 161, §  6, eff. Jan. 5, 2012.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
42,,"Page 3 of 3 
N.J. Stat. § 2C:20 -25 
    
L. 1984, c. 184, §  4; amended 2003, c. 39, §  3, eff. Apr. 14, 2003.  
 
LexisNexis® New Jer sey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
43,,"Page 2 of 2 
N.J. Stat. § App.A:9 -43.1 
   resources available in the event of an emergency and the importance of emergency 
preparedness planning.  
History   
 
L. 1989, c. 222, §  18, eff. Dec. 29, 198 9; amended 2006, c. 92, §  1, eff. Dec. 1, 2006; 2011, c. 178, §  8, 
eff. Feb. 1, 2013; 2017, c. 63, § 3, effective December 1, 2017; 2023, c. 54, § 1, effective May 8, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
44,,"Page 2 of 2 
N.J. Stat. § 52:18A -233.4  
    
 
End of Document"
45,,"Page 3 of 3 
RSA 420 -P:3 
   XV.  “Risk assessment” means the risk assessment that each licensee is required to conduct 
under RSA 420 -P:4, III.  
XVI.  “State” means the sta te of New Hampshire.  
XVII.  “Third -party service provider” means a person, not otherwise defined as a licensee, that 
contracts with a licensee to maintain, process, store or otherwise is permitted access to 
nonpublic information through its provision of se rvices to the licensee.  
History   
 
2019, 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
46,,"Page 1 of 2 
RSA 420 -P:5 
    
RSA 420 -P:5 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:5. Investigation of a Cybersecurity Event.   
 
I.  If the licensee learns that a cybersecurity  event has or may have occurred, the licensee or an 
outside vendor and/or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
II.  During the investigation, the licensee, or an outside vendor and/or service p rovider designated 
to act on behalf of the licensee, shall, at a minimum determine as much of the following 
information as possible:  
(a)  Whether a cybersecurity event has occurred.  
(b)  The nature and scope of the cybersecurity event.  
(c)  Identify any no npublic information that may have been involved in the cybersecurity 
event.  
(d)  Perform or oversee reasonable measures to restore the security of the information systems 
compromised in the cybersecurity event in order to prevent further unauthorized acqui sition, 
release, or use of nonpublic information in the licensee’s possession, custody, or control.  
III.  If the licensee learns that a cybersecurity  event has or may have occurred in a system 
maintained by a third -party service provider, the licensee shall complete the steps listed in 
paragraph II above or confirm and document that the third -party service provider has completed 
those steps.  
IV.  The l icensee shall maintain records concerning all cybersecurity events for a period of at least 
5 years from the date of the cybersecurity event and shall produce those records upon demand of 
the commissioner.  
History   
 
2019, 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved."
47,,"Page 3 of 3 
RSA 420 -P:6 
   acting as an assuming insurer and that does not have a direct contractual relationship with 
the affected consumers, the assuming insurer shall notify its affected ceding insurers and 
the commissioner of its state of domicile within 3 business days of making the 
determination that a cybersecurity event has occurred.  
(2)  The ceding insurers that have  a direct contractual relationship with affected consumers 
shall fulfill the consumer notification requirements imposed under RSA 359 -C:20, I(a) and 
(c), II -IV, and VI, and any other notification requirements relating to a cybersecurity event 
imposed under  this section.  
(b)   
(1)  In the case of a cybersecurity event involving nonpublic information that is in the 
possession, custody, or control of a third -party service provider of a licensee that is an 
assuming insurer, the assuming insurer shall notify its  affected ceding insurers and the 
commissioner of its state of domicile within 3 business days of receiving notice from its 
third -party service provider that a cybersecurity event has occurred.  
(2)  The ceding insurers that have a direct contractual relati onship with affected consumers 
shall fulfill the consumer notification requirements imposed under RSA 359 -C:20, I(a) and 
(c), II -IV, and VI, and any other notification requirements relating to a cybersecurity event 
imposed under this section.  
(c)  Any lice nsee acting as assuming insurer shall have no other notice obligations relating to a 
cybersecurity event or other data breach under this section or any other law of this state.  
VI.  As to notice of cybersecurity events from insurers to producers of record,  in the case of a 
cybersecurity event involving nonpublic information that is in the possession, custody, or control 
of a licensee that is an insurer or its third -party service provider and for which a consumer 
accessed the insurer’s services through an in dependent insurance producer, the insurer shall notify 
the producers of record of all affected consumers as soon as practicable as directed by the 
commissioner. The insurer is excused from this obligation for those instances in which it does not 
have the c urrent producer of record information for any individual consumer.  
History   
 
2019, 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
48,,"Trayce Hockstad   
RSA 350 -B:7 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXI Trade and Commerce (Chs. 333 — 359-U)  
>  Chapter 350 -B Uniform Trade Secrets Act (§§ 350 -B:1 — 350-B:9) 
 
350-B:7. Effect on Other Law.   
 
I.  Except as provided in paragraph II, this chapter displaces conflicting tort, restitutionary, and 
other law of this state providing civil remedies for misappropriation of a trade secret.  
II.  This chapter shall not affect:  
(a)  Contractual remedies, whether or not based upon misappropriation of a trade se cret; 
(b)  Other civil remedies that are not based upon misappropriation of a trade secret; or  
(c)  Criminal remedies, whether or not based upon misappropriation of a trade secret.  
History   
 
1989, 220:1, eff. Jan. 1, 1990.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
49,,"Trayce Hockstad   
RSA 350 -B:4 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXI Trade and Commerce (Chs. 333 — 359-U)  
>  Chapter 350 -B Uniform Trade Secrets Act (§§ 350 -B:1 — 350-B:9) 
 
350-B:4. Attorneys' Fees.   
 
The court may award reasonable attorneys' fees to the prevailing party when:  
I.  A claim of misappropriation is made in bad faith;  
II.  A motion to terminate an injunction is made or resisted in bad faith; or  
III.  Willful and malicious misappropriation exists.  
History   
 
1989, 220:1, eff. Jan. 1, 1990.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
